id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
AS14.29,0,37.495,,32.262,1,35.120999999999995,27.653399999999998,25.059500000000003,0.6,7.2,8.070875,4.584606557377049,8.25,0,,543.0,38.38038983050848,,28.146285714285714,1,8.0,0.06981410336976157,,101.44994736842105,,11.2578,0.75,,1.347,,0.6,,28.780435294117645,44.4555,0.6428571428571429,9.860473684210525,16.940620689655173,95.6546111106873,8.2,31.845583333333334,,,0.2,0,,63.4604,,0.35714285714285715,,7.857142857142857,0.11546995747559541,27.183000000000003,0,4.000342465753425,0,27.183000000000003,126.9945908920331,,0,,0.01897823474799861,1.347,6.919333333333333,,,0.07499411788569071,12.5076582278481,0,0,38.2819375,0,11.082166666666666,0,0,1.0,,42.99451611503476,1,0.0,78.02280434782608,,,,6.713328467153285,93.37079278198448,,0,,5.219799999999999,543.0,57.03315909090909,
AS14.29,0,101.44994736842105,,,0,35.120999999999995,44.4555,32.262,0.75,8.25,25.222857142857144,6.9386785714285715,8.2,1,,,33.78058823529412,,37.651,0,8.25,0.11054069878434054,,94.65564285714285,,11.082166666666666,0.6,,,543.0,1.0,,37.65,,0.7857142857142857,14.64857142857143,21.37171052631579,42.99451611503476,8.0,24.78185714285714,,,1.0,0,,37.495,,0.0,,8.142857142857142,0.07499411788569071,,0,4.584606557377049,0,,84.33124732458465,,1,45.734500000000004,0.11546995747559541,,31.845583333333334,,,0.14115802099173552,4.000342465753425,0,0,28.780435294117645,0,8.070875,0,0,0.0,,126.9945908920331,1,-0.8,94.95708163265306,,27.653399999999998,,5.304491856677524,89.2345267441047,,0,,6.919333333333333,543.0,38.2819375,
AS14.29,0,94.65564285714285,,45.734500000000004,0,44.4555,,,0.6,8.2,12.737666666666666,5.565585034013606,8.0,0,,,35.52282661290322,,26.9258,0,7.8,0.13143331050388835,,58.25485074626866,,8.070875,1.0,,,,1.0,,39.7268256880734,,0.8571428571428571,15.121571428571428,23.28488888888889,126.9945908920331,8.25,10.9163,,,0.0,0,,101.44994736842105,,-0.42857142857142855,,8.142857142857142,0.14115802099173552,,0,6.9386785714285715,0,,67.19628464392501,,0,14.386666666666665,0.07499411788569071,,24.78185714285714,,1024.0,0.19738316762908895,4.584606557377049,0,0,37.65,0,25.222857142857144,1,0,-0.8,,84.33124732458465,1,-0.5,81.11111180124223,,44.4555,,5.6551049868766405,88.75541193680192,,1,,31.845583333333334,1024.0,28.780435294117645,
AS14.29,1,58.25485074626866,1100.0,14.386666666666665,1,45.63677777777778,,45.734500000000004,1.0,8.0,16.24075,4.944546875,8.25,0,,1024.0,39.31941493775933,,127.644,0,7.6,0.11551778460648121,,63.03778048780488,,25.222857142857144,1.0,,,,1.0,,39.905833333333334,45.63677777777778,1.0,18.23390476190476,13.666741379310345,84.33124732458465,7.8,9.898882352941177,,,-0.8,0,,94.65564285714285,,-0.42857142857142855,,8.0,0.19738316762908895,,0,5.565585034013606,1,1.004,97.6370819611627,1100.0,0,166.38176923076924,0.14115802099173552,,10.9163,1.004,964.0,0.03188956858021307,6.9386785714285715,0,1,39.7268256880734,0,12.737666666666666,5,0,-0.5,,67.19628464392501,6,0.0,70.11165365853658,,,,5.757558139534884,82.2739232859828,,0,,24.78185714285714,974.0,37.65,
AS14.29,3,63.03778048780488,1039.0,166.38176923076924,5,43.64954545454545,45.63677777777778,14.386666666666665,1.0,8.25,12.8578,5.3627142857142855,7.8,1,1.004,964.0,55.806243150684935,,131.08429411764706,0,8.0,0.10200195322491462,,48.272090909090906,,12.737666666666666,1.0,,1.006,1024.0,0.8,1.006,84.30994285714286,34.706999999999994,0.9285714285714286,14.244263157894737,9.633582089552238,67.19628464392501,7.6,8.683695652173913,,,-0.5,1,1100.0,58.25485074626866,,0.14285714285714285,,7.857142857142857,0.03188956858021307,,0,4.944546875,0,1.004,56.98217117249429,1009.0,0,22.31,0.19738316762908895,,9.898882352941177,,1028.0,0.10466354394673522,5.565585034013606,1,2,39.905833333333334,0,16.24075,4,0,0.0,,97.6370819611627,10,0.8,57.4859705882353,,,,5.3074615384615385,74.16928647466607,,0,,10.9163,995.0,39.7268256880734,
AS14.29,4,48.272090909090906,1045.0,22.31,4,45.42058333333333,34.706999999999994,166.38176923076924,1.0,7.8,17.086333333333332,13.411278846153845,7.6,5,,1028.0,60.4520693877551,,178.211,0,7.0,0.09617950109628663,,89.11503846153846,1100.0,16.24075,0.8,,1.1748333333333334,964.0,0.25,1.3436666666666668,45.89609677419355,64.902,0.7142857142857143,15.617526315789473,11.355574468085106,97.6370819611627,8.0,14.355054054054055,,,0.0,0,1009.0,63.03778048780488,,0.21428571428571427,1.006,7.785714285714286,0.10466354394673522,1.004,1,5.3627142857142855,0,1.004,100.05823333793214,1061.0,0,487.892,0.03188956858021307,,8.683695652173913,,901.0,0.1547806052191322,4.944546875,2,1,84.30994285714286,1,12.8578,1,0,0.8,,56.98217117249429,10,-0.25,65.91558201058201,,45.63677777777778,,7.392572538860104,84.34051393133934,,0,,9.898882352941177,983.0,39.905833333333334,
AS14.29,4,89.11503846153846,919.0,487.892,1,41.149,64.902,22.31,0.8,7.6,18.8848,339.62266326530613,8.0,4,,901.0,61.00822466960352,,255.101,0,7.5,0.10953164901164213,,82.58942307692308,1009.0,12.8578,0.25,,1.1748333333333334,1028.0,0.2,,35.84608333333333,30.28,0.42857142857142855,16.3269375,12.392443181818182,56.98217117249429,7.0,12.845464285714286,,,0.8,0,1061.0,48.272090909090906,,0.0,1.3436666666666668,7.5,0.1547806052191322,,2,13.411278846153845,0,,108.78313042806542,596.0,0,,0.10466354394673522,1.006,14.355054054054055,,1016.0,0.07083333333333328,5.3627142857142855,1,1,45.89609677419355,0,17.086333333333332,3,1,-0.25,,100.05823333793214,8,-0.6,72.85281132075471,,34.706999999999994,,99.7293595505618,84.57888148184175,,0,,8.683695652173913,1007.0,84.30994285714286,
AS14.29,2,82.58942307692308,829.0,,3,47.591,30.28,487.892,0.25,8.0,17.692999999999998,4.818386363636364,7.0,1,,1016.0,42.632333333333335,,487.892,1,7.2,0.0769290903421537,,42.31921052631579,1061.0,17.086333333333332,0.2,,1.3436666666666668,901.0,0.75,,53.41242105263158,,0.38461538461538464,17.8379375,12.82828,100.05823333793214,7.5,7.1311,,,-0.25,0,596.0,89.11503846153846,,-0.46153846153846156,,7.461538461538462,0.07083333333333328,,1,339.62266326530613,0,,90.72679412364963,,0,,0.1547806052191322,1.3436666666666668,12.845464285714286,,,0.008417145593869734,13.411278846153845,1,0,35.84608333333333,0,18.8848,0,0,-0.6,,108.78313042806542,4,-0.5,74.20254929577465,,64.902,,141.8284674796748,101.53361658111136,,0,,14.355054054054055,987.0,45.89609677419355,
AS14.29,1,42.31921052631579,596.0,,0,30.28,,,0.2,7.0,23.377375,6.431470588235293,7.5,3,,,37.28977966101695,,,0,6.4,0.06333812260536396,,85.5065,596.0,18.8848,0.75,,,1016.0,0.4,,31.65623076923077,,0.42857142857142855,20.550444444444445,9.30018,108.78313042806542,7.2,2.8354166666666667,,,-0.6,0,,82.58942307692308,,-0.35714285714285715,,7.214285714285714,0.008417145593869734,,1,4.818386363636364,0,,87.13997675097269,,1,,0.07083333333333328,,7.1311,,,0.11076388888888888,339.62266326530613,0,0,53.41242105263158,0,17.692999999999998,0,0,-0.5,,90.72679412364963,3,0.0,69.78014035087719,,30.28,,175.2488860103627,98.20387671255087,,0,,12.845464285714286,1016.0,35.84608333333333,
AS14.29,3,85.5065,845.0,,0,35.584,,,0.75,7.5,9.5076,9.21989947089947,7.2,0,,,39.930792134831464,,78.445,0,7.6,0.0952156859232756,,50.93476623376623,,17.692999999999998,0.4,,1.3478333333333334,,0.0,1.3478333333333334,40.48543333333333,35.584,0.35714285714285715,17.945666666666668,21.101309523809523,90.72679412364963,6.4,26.88990322580645,,,-0.5,0,,42.31921052631579,,-0.21428571428571427,,7.0,0.11076388888888888,,0,6.431470588235293,0,,79.43436195806493,845.0,0,78.445,0.008417145593869734,,2.8354166666666667,,977.0,0.16646602328706817,4.818386363636364,0,3,31.65623076923077,0,23.377375,11,0,0.0,,87.13997675097269,11,-0.2,54.54865467625899,,,,8.037235915492957,82.41471249858539,,1,,7.1311,977.0,53.41242105263158,
AS14.29,7,50.93476623376623,855.0,78.445,11,32.21320588235294,35.584,,0.4,7.2,7.6404000000000005,9.468639053254437,6.4,0,,977.0,37.70516,,184.88133333333334,0,7.8,0.12401374491470274,,102.06745,,23.377375,0.0,,5.021285714285714,,0.6,27.061999999999998,36.63126373626373,27.94353333333333,0.3333333333333333,15.15327777777778,16.659717741935484,87.13997675097269,7.6,7.29212,,,0.0,0,845.0,85.5065,,0.13333333333333333,1.3478333333333334,7.066666666666666,0.16646602328706817,,0,9.21989947089947,1,,90.39834587376816,863.0,0,397.754,0.11076388888888888,,26.88990322580645,,482.0,0.09481132256815118,6.431470588235293,3,4,40.48543333333333,0,9.5076,1,0,-0.2,,79.43436195806493,12,0.6,71.3250425531915,,,,8.974977995110024,84.71327433825243,,0,,2.8354166666666667,936.0,31.65623076923077,
AS14.29,7,102.06745,855.0,397.754,1,35.09982978723404,27.94353333333333,78.445,0.0,6.4,9.6434,4.92162962962963,7.6,11,,482.0,36.42387155963303,,410.90325,0,7.5,0.1492968323942107,,51.129758064516125,845.0,9.5076,0.6,,5.021285714285714,977.0,1.0,,32.05956034482759,42.64946153846154,0.5333333333333333,8.930466666666666,15.02676073619632,79.43436195806493,7.8,8.187882352941177,,,-0.2,1,863.0,50.93476623376623,,0.2,27.061999999999998,7.266666666666667,0.09481132256815118,,3,9.468639053254437,0,,52.75003298167346,,0,1088.969,0.16646602328706817,1.3478333333333334,7.29212,,482.0,0.1866131513274128,9.21989947089947,4,0,36.63126373626373,0,7.6404000000000005,3,0,0.6,,90.39834587376816,15,0.2,62.4286033519553,,35.584,,7.67566724738676,72.32486820719731,,0,,26.88990322580645,845.0,40.48543333333333,
AS14.29,4,51.129758064516125,863.0,1088.969,3,36.21306060606061,42.64946153846154,397.754,0.6,7.6,9.270999999999999,7.7741999999999996,7.8,1,,482.0,35.28305243445693,,743.3615,0,6.0,0.1470926761553181,,21.567333333333334,863.0,7.6404000000000005,1.0,,7.530499999999999,482.0,0.75,1.02,39.470349999999996,44.287,0.7857142857142857,8.8516,11.51505982905983,90.39834587376816,7.5,35.317125,,,0.6,0,,102.06745,,0.2857142857142857,,7.642857142857143,0.1866131513274128,,4,4.92162962962963,0,,46.66445239101138,,0,,0.09481132256815118,27.061999999999998,8.187882352941177,,483.0,0.16510803391777293,9.468639053254437,0,0,32.05956034482759,1,9.6434,1,0,0.2,,52.75003298167346,5,0.0,68.35321296296296,,27.94353333333333,,7.072508510638298,64.01829575117968,,0,,7.29212,482.0,36.63126373626373,
AS14.29,2,21.567333333333334,691.0,,1,43.31894736842105,44.287,1088.969,1.0,7.8,19.436,7.335241134751773,7.5,3,,483.0,32.090969696969694,,1088.969,0,6.5,0.21153222204244834,,96.46853703703704,,9.6434,0.75,,1.02,482.0,0.0,,28.461884297520662,47.181999999999995,0.6153846153846154,13.892222222222221,14.84173076923077,52.75003298167346,6.0,15.159027027027028,,,0.2,0,,51.129758064516125,,0.07692307692307693,1.02,7.153846153846154,0.16510803391777293,,0,7.7741999999999996,0,,62.75046708198365,691.0,0,,0.1866131513274128,,35.317125,,717.0,0.269335092679129,4.92162962962963,0,2,39.470349999999996,0,9.270999999999999,4,1,0.0,,46.66445239101138,8,0.0,69.7438524590164,,42.64946153846154,,6.240153846153846,55.42643881339676,,0,,8.187882352941177,600.0,32.05956034482759,
AS14.29,2,96.46853703703704,691.0,,4,44.7695,47.181999999999995,,0.75,7.5,10.6506,6.4636625,6.0,1,,717.0,30.607561643835616,,52.983666666666664,1,7.0,0.15920574091035364,,154.87271875000002,,9.270999999999999,0.0,,1.02,483.0,0.0,,23.445973684210525,,0.25,14.172,27.003255555555555,46.66445239101138,6.5,35.2522972972973,,,0.0,0,691.0,21.567333333333334,,-0.25,,6.666666666666667,0.269335092679129,,0,7.335241134751773,0,,112.35539682706195,,0,52.983666666666664,0.16510803391777293,1.02,15.159027027027028,,,0.044895598261322965,7.7741999999999996,2,0,28.461884297520662,0,19.436,0,0,0.0,,62.75046708198365,5,-0.75,111.89817391304348,,44.287,,7.22931045751634,68.39978345108639,,0,,35.317125,670.0,39.470349999999996,
AS14.29,2,154.87271875000002,691.0,52.983666666666664,0,63.10937499999999,,,0.0,6.0,10.6594,6.975224489795918,6.5,4,,,27.429340707964602,,142.00946153846155,0,7.6,0.13100761600717936,,97.10596153846154,691.0,19.436,0.0,,,717.0,0.4,,27.82382089552239,65.38471428571428,0.15384615384615385,14.557666666666666,21.870646017699116,62.75046708198365,7.0,15.542666666666667,,,0.0,0,,96.46853703703704,,-0.38461538461538464,,6.538461538461538,0.044895598261322965,,2,6.4636625,0,,82.37212089129855,,1,218.3172857142857,0.269335092679129,,35.2522972972973,,,0.07879215708108615,7.335241134751773,0,0,23.445973684210525,0,10.6506,0,0,-0.75,,112.35539682706195,4,-0.4,113.30341964285715,,47.181999999999995,,7.006062695924765,78.04853895297302,,0,,15.159027027027028,717.0,28.461884297520662,
AS14.29,0,97.10596153846154,,218.3172857142857,0,61.660374999999995,65.38471428571428,52.983666666666664,0.0,6.5,9.665,8.707551351351352,7.0,0,,,27.80136405529954,,88.15746666666666,0,7.8,0.11073704790303567,,49.98453225806452,,10.6506,0.4,,,,0.8,,29.265651785714287,35.59,0.42857142857142855,10.325,23.454325153374235,112.35539682706195,7.6,21.983402298850574,,,-0.75,0,,154.87271875000002,,-0.21428571428571427,,7.071428571428571,0.07879215708108615,,0,6.975224489795918,0,68.332,67.31516947854035,,0,66.28009374999999,0.044895598261322965,,15.542666666666667,68.332,803.0,0.20852338836669787,6.4636625,0,0,27.82382089552239,0,10.6594,1,0,-0.4,,82.37212089129855,1,0.4,88.16435833333334,,,,7.745349862258953,80.02730513267285,,1,,35.2522972972973,803.0,23.445973684210525,
AS14.29,1,49.98453225806452,1254.0,66.28009374999999,1,49.44027272727273,35.59,218.3172857142857,0.4,7.0,12.261,6.972676767676767,7.6,0,68.332,803.0,34.661995850622404,,89.085,0,7.6,0.1261768265337852,,165.55948,,10.6594,0.8,,,,0.2,,51.79987096774194,16.853333333333335,0.4666666666666667,10.8618,22.891708860759493,82.37212089129855,7.8,34.3178125,,,-0.4,0,,97.10596153846154,,-0.13333333333333333,,7.466666666666667,0.20852338836669787,,0,8.707551351351352,1,68.332,110.67148192819342,1254.0,0,45.36775,0.07879215708108615,,21.983402298850574,,968.0,0.09121493415357158,6.975224489795918,0,1,29.265651785714287,0,9.665,2,0,0.4,,67.31516947854035,3,-0.4,86.39630973451328,,65.38471428571428,,7.81351832460733,81.4711709368942,,0,,15.542666666666667,913.0,27.82382089552239,
AS14.29,1,165.55948,1254.0,45.36775,2,21.5375,16.853333333333335,66.28009374999999,0.8,7.6,7.03,21.18401923076923,7.8,1,,968.0,37.10067708333333,,63.9565,0,,0.14385753874562762,,34.02065625,,9.665,0.2,,,803.0,0.4,,36.80394736842105,,0.4666666666666667,9.652,20.785695652173914,67.31516947854035,7.6,7.994547619047619,,,0.4,1,1254.0,49.98453225806452,,0.0,,7.666666666666667,0.09121493415357158,68.332,0,6.972676767676767,0,68.332,56.05607338345379,,0,,0.20852338836669787,,34.3178125,,,0.13183429371661343,8.707551351351352,1,0,51.79987096774194,0,12.261,0,0,-0.4,,110.67148192819342,3,0.0,69.97217647058824,,35.59,,11.60909793814433,73.74154470606547,,0,,21.983402298850574,913.0,29.265651785714287,
AS14.29,1,34.02065625,1254.0,,0,34.75966666666667,,45.36775,0.2,7.8,,7.248935483870968,7.6,2,,,36.070274774774774,,45.36775,0,8.0,0.18134939122281662,,30.2231,1254.0,12.261,0.4,,1.1495,968.0,,1.1495,13.051282608695653,52.666,0.3,9.6455,18.972386503067483,110.67148192819342,,18.635483146067415,,,-0.4,0,,165.55948,,-0.2,,7.7,0.13183429371661343,,1,21.18401923076923,0,,32.18712621522182,,0,,0.09121493415357158,,7.994547619047619,,1156.0,0.3209989457982649,6.972676767676767,0,0,36.80394736842105,1,7.03,7,0,0.0,,56.05607338345379,9,,82.53550746268657,,16.853333333333335,,12.052648648648649,63.08853897967581,,0,,34.3178125,1114.0,51.79987096774194,
AS14.29,0,30.2231,,,7,52.666,52.666,,0.4,7.6,14.052,140.1030930232558,,0,,1156.0,30.905897590361445,,17.1585,0,8.0,0.2481271189978411,,13.373111111111111,,7.03,,,1.1495,,1.0,,55.72833333333333,,0.5,8.200333333333333,17.36675581395349,56.05607338345379,8.0,24.21348780487805,,,0.0,0,,34.02065625,,0.16666666666666666,1.1495,7.666666666666667,0.3209989457982649,,0,7.248935483870968,0,,38.16872917612393,,0,17.1585,0.13183429371661343,,18.635483146067415,,906.0,0.291548117478645,21.18401923076923,0,0,13.051282608695653,0,,2,1,,,32.18712621522182,9,1.0,29.63235294117647,,,,37.09050833333333,43.298019228531764,,0,,7.994547619047619,1101.0,36.80394736842105,
AS14.29,1,13.373111111111111,1323.0,17.1585,2,52.666,,,,,9.053999999999998,59.75862626262626,8.0,7,,906.0,24.93765909090909,,17.1585,1,7.333333333333333,0.32723917842724615,,112.776375,,,1.0,,1.1495,1156.0,1.0,,34.99402777777778,,1.0,10.3035,19.46974193548387,32.18712621522182,8.0,14.65996,,,,0,,30.2231,,-0.3333333333333333,,8.0,0.291548117478645,,0,140.1030930232558,0,,37.92546988108072,1323.0,0,,0.3209989457982649,1.1495,24.21348780487805,,988.0,0.3729824077846088,7.248935483870968,0,1,55.72833333333333,0,14.052,7,0,1.0,,38.16872917612393,16,-1.0,49.06666666666667,,52.666,,53.67952340425532,35.449517097228615,,0,,18.635483146067415,1051.0,13.051282608695653,
AS14.29,10,112.776375,1169.0,,7,30.243363636363636,,17.1585,1.0,8.0,14.033,6.189018348623853,8.0,2,,988.0,34.418042105263154,,17.1585,0,,0.29053365574072565,,147.44707142857143,,14.052,1.0,,,906.0,0.6666666666666666,,31.61432075471698,30.243363636363636,0.8333333333333334,11.901857142857143,14.833686274509803,38.16872917612393,7.333333333333333,10.463241379310345,,,1.0,0,1323.0,13.373111111111111,,-0.3333333333333333,,7.666666666666667,0.3729824077846088,,0,59.75862626262626,0,,48.16207826241203,1152.0,1,,0.291548117478645,,14.65996,,1234.0,0.21394117129591345,140.1030930232558,1,9,34.99402777777778,0,9.053999999999998,17,0,-1.0,,37.92546988108072,26,-0.3333333333333333,99.57509677419355,,,,50.25952191235059,42.75834146650826,,0,,24.21348780487805,1143.0,55.72833333333333,
AS14.29,10,147.44707142857143,1169.0,,17,30.243363636363636,30.243363636363636,,1.0,8.0,2.0069999999999997,18.755649484536082,7.333333333333333,7,,1234.0,33.8197397260274,,,0,7.8,0.22331829308961276,,59.8838,1323.0,9.053999999999998,0.6666666666666666,,,988.0,,,35.12873684210526,,0.8,10.181142857142857,10.880689393939393,37.92546988108072,,7.9725,,,-1.0,0,1152.0,112.776375,,-0.6,,7.6,0.21394117129591345,,1,6.189018348623853,0,,192.90560273928187,,0,,0.3729824077846088,,10.463241379310345,,,0.08994613655738977,59.75862626262626,9,0,31.61432075471698,0,14.033,0,0,-0.3333333333333333,,48.16207826241203,24,,79.99387804878049,,,,27.5737868852459,84.01683394935299,,1,,14.65996,1162.0,34.99402777777778,
AS14.29,9,59.8838,1152.0,,0,30.243363636363636,,,0.6666666666666666,7.333333333333333,124.378375,5.758685714285714,,17,,,30.915646616541352,,,0,7.8,0.11310695905123329,,43.24061538461539,1152.0,14.033,,,,1234.0,0.8,,18.864521739130435,,0.75,86.59441666666667,9.798154545454546,48.16207826241203,7.8,2.6816666666666666,,,-0.3333333333333333,0,,147.44707142857143,,-0.25,,7.625,0.08994613655738977,,9,18.755649484536082,1,,62.81793182546441,,0,,0.21394117129591345,,7.9725,,,0.034468535029819836,6.189018348623853,0,0,35.12873684210526,0,2.0069999999999997,0,0,,,192.90560273928187,17,-0.2,67.81543,,30.243363636363636,,11.184460580912862,96.4859353468336,,0,,10.463241379310345,1234.0,31.61432075471698,
AS14.29,1,43.24061538461539,1325.0,,0,,,,,,6.793,15.497126984126984,7.8,0,,,38.056972826086955,,13.125,0,7.4,0.08057246808067568,,40.85655844155844,,2.0069999999999997,0.8,,,,1.0,,43.90635576923077,,0.9,73.64278571428572,5.311107692307693,192.90560273928187,7.8,4.231595238095238,,,,1,,59.8838,,0.1,,7.8,0.034468535029819836,,0,5.758685714285714,0,,76.7246363911747,1325.0,0,13.125,0.08994613655738977,,2.6816666666666666,,1124.0,0.11769330217468052,18.755649484536082,0,1,18.864521739130435,0,124.378375,2,0,-0.2,,62.81793182546441,2,0.4,48.240730061349694,,,,15.401124031007752,109.7889874101687,,0,,7.9725,1124.0,35.12873684210526,
AS14.29,2,40.85655844155844,985.0,13.125,2,,,,0.8,7.8,99.20570000000001,4.490625,7.8,0,,1124.0,53.26877604166667,,184.97671428571428,0,7.0,0.070143915526957,,107.34294736842105,,124.378375,1.0,,,,0.6,,80.42246153846153,,0.8,87.87169565217391,8.976544117647059,62.81793182546441,7.4,18.462304347826088,,,-0.2,0,1325.0,43.24061538461539,,-0.06666666666666667,,7.666666666666667,0.11769330217468052,,0,15.497126984126984,0,21.777666666666665,165.27772001902272,645.0,0,213.61866666666666,0.034468535029819836,,4.231595238095238,21.777666666666665,,0.05826990937637068,5.758685714285714,1,1,43.90635576923077,1,6.793,0,0,0.4,,76.7246363911747,2,-0.4,59.21448936170213,,,,10.63312017167382,101.84791252116366,,0,,2.6816666666666666,1124.0,18.864521739130435,
AS14.29,3,107.34294736842105,966.0,213.61866666666666,0,,,13.125,1.0,7.8,14.961785714285714,9.309194444444444,7.4,2,21.777666666666665,,58.38797916666667,,165.37425,0,7.0,0.09943420935922039,,86.29024096385542,1325.0,6.793,0.6,,1.547,1124.0,0.4,1.547,59.008546218487396,,0.6666666666666666,42.603,8.20328448275862,76.7246363911747,7.0,6.847470588235294,,,0.4,0,645.0,40.85655844155844,,-0.06666666666666667,,7.4,0.05826990937637068,,1,4.490625,0,21.777666666666665,107.53046308267835,929.0,0,28.156999999999996,0.11769330217468052,,18.462304347826088,,932.0,0.12233941652660994,15.497126984126984,1,1,80.42246153846153,0,99.20570000000001,1,1,-0.4,,165.27772001902272,3,-0.2,72.66200505050504,,,,10.574523391812866,109.27985218573309,,0,,4.231595238095238,1060.0,43.90635576923077,
AS14.29,2,86.29024096385542,787.0,28.156999999999996,1,53.644,,213.61866666666666,0.6,7.4,10.387500000000001,5.553468085106383,7.0,0,,932.0,65.99201762114538,,187.12414285714283,1,7.6,0.06526148161060563,,84.16053846153847,645.0,99.20570000000001,0.4,,1.547,,0.4,,63.50490697674419,53.644,0.4666666666666667,42.128233333333334,9.573683673469388,165.27772001902272,7.0,6.848625,,,-0.4,0,929.0,107.34294736842105,,-0.4666666666666667,1.547,7.133333333333334,0.12233941652660994,21.777666666666665,1,9.309194444444444,0,21.777666666666665,152.6242711907726,,0,,0.05826990937637068,,6.847470588235294,,,0.01517511892883629,4.490625,1,0,59.008546218487396,0,14.961785714285714,0,0,-0.2,,107.53046308267835,1,-0.8,89.84708064516128,,,,7.0512096774193544,132.2356890494748,,0,,18.462304347826088,932.0,80.42246153846153,
AS14.29,1,84.16053846153847,929.0,,0,24.976666666666667,53.644,28.156999999999996,0.4,7.0,8.8518,4.829047846889952,7.0,1,,,49.80578504672897,,52.11747058823529,0,8.2,0.09491888505041386,,59.57183333333333,929.0,14.961785714285714,0.4,,1.547,932.0,0.8,,39.21338993710692,10.643,0.5333333333333333,12.641960000000001,8.751727891156463,107.53046308267835,7.6,10.734944444444444,,,-0.2,0,,86.29024096385542,,-0.4,,7.2,0.01517511892883629,,1,5.553468085106383,0,,80.28253529632794,,1,53.615,0.12233941652660994,1.547,6.848625,,1208.0,0.14951704294124674,9.309194444444444,0,0,63.50490697674419,0,10.387500000000001,6,0,-0.8,,152.6242711907726,7,-0.2,75.605,,,,6.42465548098434,102.31455555542436,,0,,6.847470588235294,1169.0,59.008546218487396,
AS14.29,2,59.57183333333333,764.0,53.615,6,24.976666666666667,10.643,,0.4,7.0,85.29466666666667,5.2410434782608695,7.6,0,,1208.0,45.896361445783135,,50.615944444444445,0,7.6,0.09252162575636293,,75.87868085106383,,10.387500000000001,0.8,,14.11,,0.8,14.11,48.245784615384615,,0.6666666666666666,36.37364705882353,8.42301282051282,152.6242711907726,8.2,6.27845,,,-0.8,0,,84.16053846153847,,-0.13333333333333333,,7.6,0.14951704294124674,,0,4.829047846889952,0,,103.02302362224248,764.0,0,26.6235,0.01517511892883629,,10.734944444444444,,1042.0,0.11524752444837591,5.553468085106383,0,2,39.21338993710692,0,8.8518,6,0,-0.2,,80.28253529632794,12,0.6,72.1465702811245,,53.644,,5.118760775862069,100.38423314791046,,1,,6.848625,1125.0,63.50490697674419,
AS14.29,2,75.87868085106383,764.0,26.6235,6,10.643,,53.615,0.8,7.6,,7.171,8.2,6,,1042.0,43.68297594501718,,50.615944444444445,0,6.0,0.13173127702876933,,33.71825,,8.8518,0.8,,14.11,1208.0,0.4,,102.43249999999999,,0.6666666666666666,50.547909090909094,8.709265151515151,80.28253529632794,7.6,,,,-0.2,0,764.0,59.57183333333333,,0.2,14.11,7.8,0.11524752444837591,,0,5.2410434782608695,1,,3.718000054359435,,0,,0.14951704294124674,,6.27845,,,0.125,4.829047846889952,2,0,48.245784615384615,0,85.29466666666667,0,0,0.6,,103.02302362224248,12,0.2,67.17518085106383,,10.643,,5.014150943396226,89.42940133949587,,0,,10.734944444444444,1125.0,39.21338993710692,
AS14.29,2,33.71825,764.0,,0,,,26.6235,0.8,8.2,,,7.6,6,,,49.066795454545456,,26.6235,0,,0.11599771487542392,,,764.0,85.29466666666667,0.4,,14.11,1042.0,0.0,,,,0.5,85.29466666666667,6.27845,103.02302362224248,6.0,,,,0.6,1,,75.87868085106383,,0.25,,7.583333333333333,0.125,,2,7.171,0,,,,0,,0.11524752444837591,14.11,,,,,5.2410434782608695,0,0,102.43249999999999,0,,0,0,0.2,,3.718000054359435,6,-0.5,74.1578469387755,,,,5.252956790123457,101.48341085374817,,0,,6.27845,1042.0,48.245784615384615,
AS14.29,0,,,,0,,,,0.4,7.6,,,6.0,0,,,102.43249999999999,,,0,,0.125,,,,,0.0,,,,,,,,0.2857142857142857,,,3.718000054359435,,,,,0.2,0,,33.71825,,0.0,,7.142857142857143,,,0,,0,,,,0,,0.125,,,,,,7.171,0,0,,1,,0,0,-0.5,,,0,,33.71825,,,,7.171,3.718000054359435,,0,,,,102.43249999999999,
